9751	9751
9770	9770
9781	9781
9793	9793
9804	9804
9815	9815
9826	9826
9837	9837
9848	9848
9859	9859
9871	9871
9882	9882
9893	9893
9904	9904
9916	9916
9927	9927
9940	9940
9952	9952
9964	9964
9975	9975
9986	9986
9997	9997
10009	10009
10020	10020
10031	10031
10042	10042
10054	10054
10065	10065
10078	10078
10089	10089
10101	10101
10112	10112
10123	10123
10134	10134
10145	10145
10156	10156
10168	10168
10179	10179
10190	10190
10201	10201
10212	10212
10226	10226
10246	10246
10256	10256
10267	10267
10278	10278
10290	10290
10301	10301
10312	10312
10324	10324
10335	10335
10346	10346
10357	10357
10369	10369
10380	10380
10393	10393
10404	10404
10415	10415
10426	10426
10438	10438
10449	10449
10460	10460
10471	10471
10482	10482
10493	10493
10504	10504
10515	10515
10529	10529
10541	10541
10552	10552
10563	10563
10574	10574
10585	10585
10597	10597
10608	10608
10620	10620
10631	10631
10642	10642
10653	10653
10665	10665
10678	10678
10689	10689
10700	10700
10711	10711
10730	10730
10740	10740
10751	10751
10762	10762
10774	10774
10785	10785
10796	10796
10808	10808
10819	10819
10832	10832
10843	10843
10854	10854
10865	10865
10877	10877
10888	10888
10899	10899
10910	10910
10922	10922
10933	10933
10944	10944
10956	10956
10967	10967
10980	10980
10991	10991
11002	11002
11013	11013
11024	11024
11035	11035
11046	11046
11057	11057
11068	11068
11080	11080
11092	11092
11103	11103
11114	11114
11125	11125
11136	11136
11149	11149
11161	11161
11172	11172
11183	11183
11193	11193
11212	11212
11223	11223
11234	11234
11245	11245
11256	11256
11267	11267
11278	11278
11289	11289
11300	11300
11312	11312
11324	11324
11335	11335
11346	11346
11357	11357
11368	11368
11380	11380
11393	11393
11404	11404
11415	11415
11426	11426
11437	11437
11448	11448
11459	11459
11471	11471
11482	11482
11494	11494
11505	11505
11516	11516
11527	11527
11539	11539
11550	11550
11561	11561
11572	11572
11583	11583
11595	11595
11608	11608
11619	11619
11630	11630
11641	11641
11652	11652
11664	11664
11685	11685
11695	11695
11707	11707
11718	11718
11729	11729
11740	11740
11751	11751
11762	11762
11773	11773
11784	11784
11795	11795
11806	11806
11817	11817
11830	11830
11841	11841
11852	11852
11863	11863
11874	11874
11886	11886
11897	11897
11908	11908
11919	11919
11931	11931
11942	11942
11953	11953
11966	11966
11978	11978
11990	11990
12001	12001
12012	12012
12023	12023
12035	12035
12046	12046
12057	12057
12069	12069
12080	12080
12091	12091
12102	12102
12114	12114
12127	12127
12138	12138
12149	12149
12169	12169
12179	12179
12190	12190
12201	12201
12212	12212
12224	12224
12235	12235
12247	12247
12258	12258
12270	12270
12283	12283
12294	12294
12306	12306
12318	12318
12329	12329
12340	12340
12352	12352
12363	12363
12374	12374
12385	12385
12397	12397
12408	12408
12419	12419
12433	12433
12444	12444
12455	12455
12466	12466
12477	12477
12488	12488
12500	12500
12511	12511
12522	12522
12534	12534
12546	12546
12557	12557
12568	12568
12580	12580
12593	12593
12604	12604
12616	12616
12628	12628
12639	12639
12658	12658
12668	12668
12680	12680
12691	12691
12702	12702
12714	12714
12725	12725
12736	12736
12749	12749
12761	12761
12772	12772
12783	12783
12794	12794
12805	12805
12817	12817
12829	12829
12840	12840
12851	12851
12862	12862
12874	12874
12885	12885
12896	12896
12907	12907
12921	12921
12932	12932
12943	12943
12954	12954
12965	12965
12977	12977
12988	12988
13000	13000
13011	13011
13022	13022
13034	13034
13045	13045
13056	13056
13068	13068
13081	13081
13092	13092
13103	13103
13114	13114
13136	13136
13145	13145
13156	13156
13167	13167
13178	13178
13190	13190
13201	13201
13212	13212
13224	13224
13235	13235
13248	13248
13259	13259
13270	13270
13282	13282
13294	13294
13305	13305
13316	13316
13328	13328
13339	13339
13351	13351
13362	13362
13373	13373
13385	13385
13396	13396
13410	13410
13422	13422
13433	13433
13445	13445
13456	13456
13468	13468
13479	13479
13491	13491
13502	13502
13514	13514
13525	13525
13536	13536
13548	13548
13561	13561
13573	13573
13584	13584
13595	13595
13608	13608
13623	13623
13633	13633
13644	13644
13655	13655
13667	13667
13678	13678
13690	13690
13701	13701
13715	13715
13726	13726
13738	13738
13749	13749
13760	13760
13772	13772
13783	13783
13794	13794
13805	13805
13817	13817
13828	13828
13839	13839
13851	13851
13872	13872
13886	13886
13899	13899
13912	13912
13925	13925
13939	13939
13954	13954
13966	13966
13979	13979
13992	13992
14005	14005
14018	14018
14030	14030
14044	14044
14057	14057
14070	14070
14083	14083
14097	14097
14110	14110
14123	14123
14150	14150
14161	14161
14174	14174
14187	14187
14200	14200
14213	14213
14226	14226
14241	14241
14253	14253
14266	14266
14279	14279
14292	14292
14305	14305
14318	14318
14331	14331
14345	14345
14358	14358
14373	14373
14386	14386
14399	14399
14411	14411
14426	14426
14439	14439
14452	14452
14465	14465
14478	14478
14491	14491
14504	14504
14517	14517
14530	14530
14543	14543
14556	14556
14569	14569
14582	14582
14595	14595
14613	14613
14626	14626
14639	14639
14652	14652
14665	14665
14678	14678
14691	14691
14726	14726
14738	14738
14751	14751
14764	14764
14777	14777
14790	14790
14803	14803
14816	14816
14829	14829
14842	14842
14855	14855
14868	14868
14881	14881
14894	14894
14907	14907
14920	14920
14933	14933
14946	14946
14959	14959
14973	14973
14986	14986
14999	14999
15012	15012
15025	15025
15039	15039
15054	15054
15067	15067
15080	15080
15092	15092
15105	15105
15118	15118
15131	15131
15145	15145
15158	15158
15172	15172
15185	15185
15198	15198
15211	15211
15224	15224
15237	15237
15250	15250
15263	15263
15279	15279
15291	15291
15304	15304
15319	15319
15332	15332
15344	15344
15357	15357
15370	15370
15384	15384
15397	15397
15410	15410
15424	15424
15437	15437
15450	15450
15465	15465
15478	15478
15491	15491
15505	15505
15518	15518
15531	15531
15544	15544
15557	15557
15570	15570
15583	15583
15596	15596
15610	15610
15623	15623
15636	15636
15649	15649
15662	15662
15675	15675
15688	15688
15703	15703
15718	15718
15731	15731
15744	15744
15757	15757
15770	15770
15783	15783
15796	15796
15809	15809
15823	15823
15844	15844
15857	15857
15870	15870
15884	15884
15897	15897
15911	15911
15924	15924
15937	15937
15950	15950
15963	15963
15976	15976
15989	15989
16002	16002
16015	16015
16028	16028
16041	16041
16056	16056
16070	16070
16083	16083
16096	16096
16110	16110
16123	16123
16136	16136
16152	16152
16165	16165
16178	16178
16193	16193
16206	16206
16219	16219
16232	16232
16246	16246
16259	16259
16272	16272
16285	16285
16299	16299
16312	16312
16325	16325
16338	16338
16351	16351
16365	16365
16377	16377
16418	16418
16431	16431
16443	16443
16457	16457
16470	16470
16483	16483
16496	16496
16509	16509
16522	16522
16535	16535
16548	16548
16561	16561
16574	16574
16587	16587
16602	16602
16616	16616
16629	16629
16642	16642
16655	16655
16668	16668
16681	16681
16694	16694
16707	16707
16720	16720
16733	16733
16748	16748
16761	16761
16774	16774
16787	16787
16801	16801
16814	16814
16827	16827
16840	16840
16853	16853
16866	16866
16879	16879
16893	16893
16906	16906
16919	16919
16932	16932
16945	16945
16960	16960
16981	16981
16994	16994
17007	17007
17020	17020
17033	17033
17046	17046
17059	17059
17072	17072
17085	17085
17100	17100
17113	17113
17125	17125
17138	17138
17151	17151
17164	17164
17178	17178
17191	17191
17204	17204
17217	17217
17230	17230
17243	17243
17256	17256
17269	17269
17282	17282
17295	17295
17309	17309
17323	17323
17336	17336
17350	17350
17363	17363
17377	17377
17390	17390
17403	17403
17416	17416
17431	17431
17444	17444
17456	17456
17469	17469
17482	17482
17495	17495
17508	17508
17532	17532
17542	17542
17555	17555
17568	17568
17581	17581
17593	17593
17606	17606
17619	17619
17632	17632
17645	17645
17661	17661
17674	17674
17689	17689
17703	17703
17715	17715
17728	17728
17741	17741
17754	17754
17767	17767
17780	17780
17793	17793
17806	17806
17819	17819
17832	17832
17845	17845
17858	17858
17872	17872
17885	17885
17898	17898
17911	17911
17924	17924
17937	17937
17950	17950
17963	17963
17976	17976
17989	17989
18002	18002
18015	18015
18028	18028
18042	18042
18056	18056
18069	18069
18106	18106
18117	18117
18130	18130
18143	18143
18156	18156
18169	18169
18182	18182
18195	18195
18208	18208
18221	18221
18234	18234
18248	18248
18261	18261
18274	18274
18287	18287
18300	18300
18313	18313
18326	18326
18339	18339
18351	18351
18364	18364
18377	18377
18390	18390
18403	18403
18417	18417
18430	18430
18446	18446
18459	18459
18472	18472
18485	18485
18498	18498
18511	18511
18524	18524
18537	18537
18550	18550
18563	18563
18576	18576
18589	18589
18602	18602
18614	18614
18628	18628
18642	18642
18663	18663
18675	18675
18688	18688
18701	18701
18714	18714
18727	18727
18740	18740
18752	18752
18765	18765
18779	18779
18794	18794
18807	18807
18820	18820
18832	18832
18846	18846
18859	18859
18872	18872
18885	18885
18898	18898
18911	18911
18924	18924
18937	18937
18950	18950
18963	18963
18976	18976
18989	18989
19002	19002
19015	19015
19030	19030
19043	19043
19056	19056
19069	19069
19082	19082
19095	19095
19108	19108
19122	19122
19137	19137
19150	19150
19163	19163
19176	19176
19189	19189
19230	19230
19241	19241
19253	19253
19267	19267
19280	19280
19293	19293
19306	19306
19319	19319
19332	19332
19345	19345
19358	19358
19371	19371
19384	19384
19399	19399
19412	19412
19425	19425
19438	19438
19451	19451
19465	19465
19478	19478
19491	19491
19506	19506
19519	19519
19532	19532
19545	19545
19558	19558
19572	19572
19585	19585
19598	19598
19611	19611
19624	19624
19637	19637
19650	19650
19663	19663
19676	19676
19689	19689
19702	19702
19715	19715
19730	19730
19743	19743
19755	19755
19768	19768
19795	19795
19807	19807
19820	19820
19833	19833
19845	19845
19859	19859
19872	19872
19886	19886
19899	19899
19912	19912
19926	19926
19939	19939
19952	19952
19965	19965
19978	19978
19991	19991
20004	20004
20018	20018
20031	20031
20044	20044
20057	20057
20070	20070
20083	20083
20096	20096
20111	20111
20124	20124
20138	20138
20151	20151
20164	20164
20177	20177
20190	20190
20203	20203
20216	20216
20230	20230
20245	20245
20258	20258
20270	20270
20283	20283
20298	20298
20310	20310
20323	20323
20336	20336
20352	20352
20364	20364
20377	20377
20390	20390
20404	20404
20417	20417
20430	20430
20443	20443
20456	20456
20471	20471
20485	20485
20497	20497
20511	20511
20524	20524
20537	20537
20550	20550
20563	20563
20576	20576
20589	20589
20602	20602
20617	20617
20630	20630
20643	20643
20656	20656
20670	20670
20683	20683
20696	20696
20709	20709
20722	20722
20735	20735
20748	20748
20763	20763
20777	20777
20790	20790
20805	20805
20818	20818
20830	20830
20843	20843
20856	20856
20869	20869
20882	20882
20894	20894
20930	20930
20943	20943
20956	20956
20969	20969
20982	20982
20996	20996
21009	21009
21022	21022
21037	21037
21050	21050
21063	21063
21075	21075
21088	21088
21101	21101
21114	21114
21127	21127
21140	21140
21153	21153
21167	21167
21180	21180
21193	21193
21208	21208
21221	21221
21234	21234
21247	21247
21260	21260
21273	21273
21285	21285
21298	21298
21311	21311
21324	21324
21337	21337
21351	21351
21364	21364
21377	21377
21392	21392
21405	21405
21418	21418
21431	21431
21444	21444
21457	21457
21479	21479
21490	21490
21504	21504
21517	21517
21530	21530
21543	21543
21555	21555
21570	21570
21583	21583
21596	21596
21609	21609
21622	21622
21635	21635
21648	21648
21661	21661
21673	21673
21686	21686
21699	21699
21713	21713
21726	21726
21739	21739
21752	21752
21767	21767
21780	21780
21793	21793
21806	21806
21818	21818
21832	21832
21845	21845
21858	21858
21871	21871
21884	21884
21897	21897
21910	21910
21923	21923
21938	21938
21951	21951
21964	21964
21977	21977
21990	21990
22002	22002
22015	22015
22036	22036
22048	22048
22061	22061
22074	22074
22088	22088
22101	22101
22114	22114
22128	22128
22141	22141
22154	22154
22168	22168
22181	22181
22194	22194
22207	22207
22220	22220
22233	22233
22246	22246
22259	22259
22275	22275
22288	22288
22302	22302
22315	22315
22328	22328
22341	22341
22354	22354
22367	22367
22380	22380
22393	22393
22406	22406
22418	22418
22431	22431
22445	22445
22460	22460
22473	22473
22486	22486
22500	22500
22513	22513
22526	22526
22539	22539
22552	22552
22565	22565
22603	22603
22613	22613
22626	22626
22639	22639
22652	22652
22667	22667
22680	22680
22693	22693
22706	22706
22718	22718
22731	22731
22744	22744
22757	22757
22770	22770
22783	22783
22796	22796
22809	22809
22823	22823
22838	22838
22852	22852
22865	22865
22878	22878
22891	22891
22904	22904
22917	22917
22930	22930
22943	22943
22956	22956
22969	22969
22982	22982
22995	22995
23008	23008
23021	23021
23036	23036
23049	23049
23062	23062
23075	23075
23088	23088
23100	23100
23113	23113
23126	23126
23139	23139
23161	23161
23172	23172
23185	23185
23200	23200
23213	23213
23227	23227
23240	23240
23253	23253
23267	23267
23280	23280
23293	23293
23306	23306
23319	23319
23332	23332
23345	23345
23358	23358
23371	23371
23384	23384
23399	23399
23412	23412
23425	23425
23438	23438
23450	23450
23463	23463
23476	23476
23489	23489
23502	23502
23515	23515
23529	23529
23542	23542
23557	23557
23570	23570
23584	23584
23596	23596
23609	23609
23622	23622
23635	23635
23648	23648
23661	23661
23674	23674
23687	23687
23700	23700
23721	23721
23733	23733
23747	23747
23760	23760
23773	23773
23786	23786
23801	23801
23814	23814
23827	23827
23839	23839
23852	23852
23892	23892
23907	23907
23921	23921
23936	23936
23953	23953
23968	23968
23983	23983
23997	23997
24012	24012
24027	24027
24041	24041
24056	24056
24071	24071
24085	24085
24100	24100
24114	24114
24129	24129
24144	24144
24159	24159
24174	24174
24189	24189
24204	24204
24218	24218
24233	24233
24248	24248
24264	24264
24279	24279
24294	24294
24309	24309
24323	24323
24346	24346
24361	24361
24377	24377
24392	24392
24407	24407
24421	24421
24436	24436
24451	24451
24465	24465
24480	24480
24495	24495
24509	24509
24524	24524
24539	24539
24554	24554
24568	24568
24584	24584
24599	24599
24614	24614
24628	24628
24643	24643
24658	24658
24672	24672
24687	24687
24705	24705
24720	24720
24734	24734
24749	24749
24764	24764
24782	24782
24797	24797
24812	24812
24827	24827
24841	24841
24856	24856
24871	24871
24886	24886
24901	24901
24916	24916
24931	24931
24946	24946
24961	24961
24994	24994
25010	25010
25025	25025
25040	25040
25056	25056
25071	25071
25086	25086
25101	25101
25116	25116
25131	25131
25146	25146
25161	25161
25176	25176
25193	25193
25209	25209
25224	25224
25239	25239
25254	25254
25269	25269
25284	25284
25299	25299
25314	25314
25329	25329
25344	25344
25359	25359
25374	25374
25391	25391
25406	25406
25422	25422
25437	25437
25452	25452
25467	25467
25482	25482
25497	25497
25512	25512
25527	25527
25542	25542
25557	25557
25572	25572
25587	25587
25604	25604
25649	25649
25662	25662
25676	25676
25691	25691
25706	25706
25721	25721
25736	25736
25751	25751
25766	25766
25781	25781
25795	25795
25810	25810
25825	25825
25842	25842
25865	25865
25880	25880
25895	25895
25910	25910
25924	25924
25939	25939
25954	25954
25969	25969
25984	25984
25998	25998
26013	26013
26028	26028
26043	26043
26058	26058
26072	26072
26087	26087
26103	26103
26118	26118
26133	26133
26148	26148
26163	26163
26180	26180
26195	26195
26209	26209
26224	26224
26239	26239
26253	26253
26267	26267
26290	26290
26304	26304
26319	26319
26333	26333
26348	26348
26363	26363
26377	26377
26392	26392
26407	26407
26421	26421
26436	26436
26451	26451
26466	26466
26483	26483
26498	26498
26512	26512
26528	26528
26543	26543
26557	26557
26572	26572
26587	26587
26604	26604
26619	26619
26659	26659
26675	26675
26692	26692
26708	26708
26725	26725
26741	26741
26759	26759
26776	26776
26792	26792
26809	26809
26825	26825
26842	26842
26858	26858
26875	26875
26892	26892
26908	26908
26925	26925
26941	26941
26964	26964
26980	26980
26997	26997
27013	27013
27031	27031
27047	27047
27064	27064
27080	27080
27097	27097
27114	27114
27130	27130
27149	27149
27165	27165
27182	27182
27199	27199
27216	27216
27232	27232
27249	27249
27266	27266
27282	27282
27299	27299
27316	27316
27332	27332
27349	27349
27365	27365
27382	27382
27399	27399
27415	27415
27434	27434
27451	27451
27468	27468
27485	27485
27501	27501
27518	27518
27535	27535
27551	27551
27568	27568
27585	27585
27601	27601
27618	27618
27636	27636
27652	27652
27686	27686
27702	27702
27719	27719
27735	27735
27752	27752
27769	27769
27785	27785
27802	27802
27819	27819
27835	27835
27852	27852
27868	27868
27885	27885
27904	27904
27921	27921
27938	27938
27954	27954
27971	27971
27988	27988
28004	28004
28021	28021
28038	28038
28054	28054
28071	28071
28087	28087
28106	28106
28123	28123
28139	28139
28157	28157
28173	28173
28190	28190
28207	28207
28223	28223
28240	28240
28257	28257
28273	28273
28290	28290
28306	28306
28323	28323
28341	28341
28359	28359
28396	28396
28411	28411
28427	28427
28444	28444
28460	28460
28477	28477
28493	28493
28510	28510
28526	28526
28543	28543
28560	28560
28576	28576
28596	28596
28612	28612
28629	28629
28645	28645
28662	28662
28678	28678
28695	28695
28712	28712
28728	28728
28745	28745
28763	28763
28780	28780
28796	28796
28813	28813
28829	28829
28845	28845
28862	28862
28878	28878
28895	28895
28911	28911
28927	28927
28944	28944
28960	28960
28977	28977
28993	28993
29010	29010
29026	29026
29042	29042
29059	29059
29078	29078
29116	29116
29131	29131
29148	29148
29164	29164
29180	29180
29197	29197
29214	29214
29231	29231
29248	29248
29264	29264
29280	29280
29297	29297
29315	29315
29332	29332
29348	29348
29365	29365
29381	29381
29398	29398
29414	29414
29431	29431
29447	29447
29464	29464
29480	29480
29497	29497
29513	29513
29531	29531
29549	29549
29566	29566
29582	29582
29598	29598
29615	29615
29632	29632
29649	29649
29666	29666
29682	29682
29699	29699
29715	29715
29732	29732
29750	29750
29767	29767
29783	29783
29799	29799
29835	29835
29852	29852
29868	29868
29885	29885
29901	29901
29918	29918
29934	29934
29951	29951
29967	29967
29984	29984
30001	30001
30018	30018
30036	30036
30053	30053
30070	30070
30087	30087
30103	30103
30120	30120
30136	30136
30153	30153
30170	30170
30186	30186
30203	30203
30219	30219
30238	30238
30254	30254
30271	30271
30287	30287
30304	30304
30320	30320
30337	30337
30353	30353
30370	30370
30386	30386
30403	30403
30419	30419
30435	30435
30452	30452
30469	30469
30486	30486
30505	30505
30542	30542
30557	30557
30573	30573
30590	30590
30607	30607
30623	30623
30639	30639
30656	30656
30673	30673
30689	30689
30706	30706
30724	30724
30741	30741
30757	30757
30773	30773
30790	30790
30806	30806
30823	30823
30839	30839
30855	30855
30872	30872
30888	30888
30904	30904
30921	30921
30938	30938
30954	30954
30971	30971
30989	30989
31005	31005
31022	31022
31038	31038
31054	31054
31071	31071
31087	31087
31103	31103
31119	31119
31137	31137
31153	31153
31170	31170
31186	31186
31202	31202
31219	31219
31257	31257
31271	31271
31288	31288
31304	31304
31321	31321
31337	31337
31355	31355
31372	31372
31389	31389
31405	31405
31422	31422
31438	31438
31455	31455
31471	31471
31489	31489
31506	31506
31522	31522
31538	31538
31555	31555
31571	31571
31587	31587
31604	31604
31621	31621
31638	31638
31654	31654
31670	31670
31687	31687
31703	31703
31720	31720
31736	31736
31753	31753
31769	31769
31787	31787
31804	31804
31820	31820
31837	31837
31853	31853
31870	31870
31887	31887
31903	31903
31919	31919
31937	31937
31973	31973
31989	31989
32005	32005
32022	32022
32038	32038
32054	32054
32071	32071
32087	32087
32104	32104
32121	32121
32137	32137
32153	32153
32170	32170
32186	32186
32203	32203
32219	32219
32237	32237
32254	32254
32270	32270
32286	32286
32303	32303
32320	32320
32337	32337
32353	32353
32370	32370
32386	32386
32403	32403
32419	32419
32436	32436
32454	32454
32471	32471
32487	32487
32503	32503
32520	32520
32537	32537
32554	32554
32570	32570
32587	32587
32603	32603
32620	32620
32636	32636
32684	32684
32698	32698
32714	32714
32731	32731
32747	32747
32764	32764
32780	32780
32796	32796
32813	32813
32830	32830
32846	32846
32863	32863
32879	32879
32895	32895
32912	32912
32928	32928
32945	32945
32961	32961
32978	32978
32996	32996
33013	33013
33029	33029
33045	33045
33062	33062
33078	33078
33097	33097
33114	33114
33130	33130
33146	33146
33162	33162
33178	33178
33195	33195
33211	33211
33227	33227
33243	33243
33259	33259
33275	33275
33292	33292
33308	33308
33324	33324
33341	33341
33357	33357
33404	33404
33419	33419
33435	33435
33452	33452
33468	33468
33484	33484
33501	33501
33517	33517
33534	33534
33553	33553
33569	33569
33586	33586
33602	33602
33620	33620
33637	33637
33653	33653
33669	33669
33686	33686
33702	33702
33718	33718
33735	33735
33751	33751
33767	33767
33784	33784
33800	33800
33817	33817
33833	33833
33849	33849
33867	33867
33883	33883
33899	33899
33916	33916
33932	33932
33949	33949
33965	33965
33983	33983
34000	34000
34016	34016
34032	34032
34048	34048
34065	34065
34082	34082
34114	34114
34129	34129
34147	34147
34164	34164
34180	34180
34196	34196
34213	34213
34229	34229
34245	34245
34262	34262
34278	34278
34294	34294
34311	34311
34327	34327
34343	34343
34359	34359
34376	34376
34393	34393
34410	34410
34428	34428
34444	34444
34461	34461
34477	34477
34493	34493
34510	34510
34526	34526
34543	34543
34559	34559
34575	34575
34592	34592
34608	34608
34627	34627
34643	34643
34660	34660
34676	34676
34692	34692
34708	34708
34725	34725
34741	34741
34757	34757
34774	34774
34789	34789
34826	34826
34842	34842
34858	34858
34877	34877
34894	34894
34910	34910
34926	34926
34942	34942
34958	34958
34975	34975
34991	34991
35007	35007
35024	35024
35040	35040
35056	35056
35072	35072
35089	35089
35105	35105
35122	35122
35139	35139
35157	35157
35173	35173
35189	35189
35206	35206
35222	35222
35238	35238
35255	35255
35271	35271
35287	35287
35305	35305
35321	35321
35338	35338
35356	35356
35373	35373
35389	35389
35405	35405
35421	35421
35438	35438
35454	35454
35470	35470
35486	35486
35524	35524
