-728	16528	-608	193	-55	106	5488
-448	16512	-648	201	-35	105	5499
-680	16784	-1008	207	-34	102	5511
-544	16672	-1032	211	-26	108	5522
-504	16360	-1256	211	-33	110	5533
-368	16232	-904	212	-35	107	5546
-696	17072	-880	221	-17	102	5558
-1232	16744	-1224	217	-28	106	5569
-928	16672	-1272	222	-71	110	5580
-144	16736	-1520	223	-82	108	5592
-160	16544	-1960	216	-45	106	5603
-216	16376	-1360	208	-9	104	5614
-104	16400	-1280	202	-1	100	5625
-96	16584	-1344	200	-20	95	5638
-184	16760	-1680	201	-38	90	5649
-280	16704	-1488	197	-57	84	5662
-264	16528	-1416	195	-60	82	5673
-232	16472	-1776	192	-62	80	5685
232	16416	-1992	187	-46	72	5696
424	16600	-1816	181	32	59	5707
400	16752	-2144	174	100	51	5719
120	16768	-1952	166	137	43	5731
-120	16568	-1872	153	119	31	5742
8	16800	-2096	149	103	22	5753
-16	17048	-2136	142	63	10	5765
-448	17104	-2320	119	16	4	5776
-392	16656	-2712	108	11	0	5788
-384	16832	-2320	100	22	1	5799
-456	16784	-2088	95	49	-1	5810
-64	16656	-1992	92	73	-8	5822
-264	16464	-2336	85	79	-14	5833
-408	16592	-2496	81	86	-20	5844
-256	16448	-2792	78	92	-23	5856
-416	16544	-2376	78	100	-30	5867
-224	16472	-2168	77	93	-31	5879
-488	16728	-2152	72	58	-39	5890
-408	16952	-2456	59	-12	-56	5917
-344	16752	-2416	53	8	-61	5928
-104	16552	-2392	51	46	-64	5939
-112	16392	-2264	44	98	-63	5950
-360	16400	-1384	50	171	-47	5963
-1016	16504	-1472	53	163	-41	5974
-1216	16544	-1240	61	122	-31	5985
-1168	16528	-1040	74	25	-16	5997
-1040	16512	-1464	84	-33	-8	6008
-1248	16472	-1800	93	-70	-3	6021
-952	16352	-1912	98	-106	6	6032
-792	16264	-2136	93	-126	15	6044
-808	16152	-2144	95	-146	22	6055
-1208	16120	-2392	85	-168	6	6066
-1336	16000	-2384	70	-175	-11	6078
-1192	15896	-2416	51	-195	-23	6090
-1328	16120	-2624	34	-206	-33	6101
-1312	16368	-2584	6	-192	-57	6112
-1200	16648	-2752	-19	-184	-72	6124
-1408	16912	-2416	-38	-177	-90	6135
-1152	16544	-2528	-53	-192	-108	6146
-1232	16504	-2600	-59	-197	-109	6158
-600	16392	-2536	-61	-171	-115	6169
-624	16320	-2400	-60	-126	-118	6181
-1008	16280	-2424	-44	-44	-123	6192
-1168	16544	-2272	-31	-21	-118	6204
-1200	16568	-2544	-17	-16	-113	6215
-1192	16528	-2536	-19	-10	-112	6226
-800	16184	-2648	-25	13	-108	6238
-1024	16088	-2288	-31	20	-102	6251
-888	16256	-2168	-42	16	-94	6262
-872	16056	-2168	-54	-7	-96	6274
-1160	16080	-2256	-69	-41	-103	6286
-1072	16056	-2120	-97	-104	-109	6297
-856	16056	-1944	-121	-153	-111	6309
-456	16072	-1984	-142	-185	-115	6320
-832	16152	-1928	-160	-204	-115	6332
-792	16320	-2000	-170	-199	-108	6343
-976	16528	-1688	-175	-223	-103	6354
-856	16672	-1552	-173	-258	-102	6368
-704	16880	-1600	-169	-250	-95	6379
-736	16728	-1856	-159	-215	-93	6389
-1080	16648	-1728	-141	-77	-84	6415
-1392	16744	-1720	-122	-47	-55	6427
-1048	16848	-1656	-101	-29	-29	6438
-784	16392	-1840	-72	-10	-2	6450
-1240	16448	-1656	-47	11	7	6461
-1336	16672	-1752	-21	59	14	6472
-1280	16992	-1680	-2	85	17	6483
-1512	17224	-1720	29	96	21	6495
-1672	16936	-1992	54	110	33	6506
-1824	16856	-1768	93	129	58	6517
-1952	16688	-1864	117	139	68	6528
-1720	16520	-1616	140	153	75	6540
-1528	16488	-2064	167	183	75	6551
-1984	16456	-2248	187	274	78	6562
-1848	16512	-2120	197	327	79	6573
-1912	16456	-2656	202	373	71	6585
-2208	16280	-2616	194	435	52	6598
-2024	16416	-2616	183	445	38	6610
-2376	16272	-2384	166	442	25	6621
-2880	16056	-2344	138	391	8	6632
-2352	15952	-2200	118	310	1	6644
-2288	16160	-2240	105	232	-3	6655
-2248	16224	-2176	87	192	-5	6666
-2048	15944	-1920	61	121	-26	6677
-2040	16064	-1984	51	52	-41	6689
-2048	16152	-1920	42	-32	-53	6700
-2016	16296	-1976	37	-97	-47	6711
-1704	16600	-2048	21	-173	-32	6724
-1328	16424	-2056	8	-209	-25	6736
-1112	16256	-1808	-3	-236	-15	6747
-752	16160	-1616	-15	-226	-19	6759
-792	16416	-1752	-28	-184	-24	6770
-488	16608	-1728	-36	-133	-26	6781
-1152	16568	-1600	-46	-77	-10	6792
-768	16432	-1848	-48	-64	12	6804
-704	16424	-1840	-49	-60	20	6815
-640	16400	-1992	-52	-16	26	6826
-640	16520	-1888	-48	58	30	6837
-392	16400	-2096	-41	131	34	6849
-1032	16168	-1856	-30	196	42	6860
-912	16152	-1800	-20	250	42	6871
-1088	16024	-1800	-30	306	52	6898
-1008	15664	-1672	-39	277	69	6907
-1048	15784	-1480	-52	224	90	6918
-1016	15696	-1456	-63	166	104	6929
-1024	15088	-1000	-82	17	141	6944
-936	15488	-136	-97	-119	169	6955
584	16264	-576	-106	-293	211	6966
2672	17352	280	-126	-380	342	6977
2360	18864	-1472	-116	-408	407	6989
-1792	17584	-2192	-130	-214	405	7000
-4360	16888	-2456	-114	-158	338	7011
