			
3904	17568	240	32
3872	17592	648	43
4080	17768	592	59
4136	17880	400	42
4168	17744	344	35
4392	17560	296	35
4432	17856	88	32
4360	17736	216	18
4392	17824	496	11
4440	17712	112	9
4360	17624	344	5
4440	17680	232	6
4224	17472	32	4
4160	17296	248	13
4304	17208	240	8
4528	17632	536	40
4640	17832	256	52
4648	17696	240	53
4208	17920	352	54
4008	17960	584	54
4256	17856	424	36
4000	17832	440	5
3984	17656	600	8
4104	17872	584	5
4104	17832	368	10
4232	17680	488	38
4144	17584	136	28
4304	17536	152	34
4288	17576	112	23
4424	17880	160	27
4328	17816	176	23
4320	17696	8	20
4304	17832	208	23
4280	17736	8	30
4280	17816	376	36
4504	17720	192	32
4400	17784	-184	38
4144	17784	248	50
4064	17744	360	51
4184	17848	728	28
4168	17616	552	-6
4392	17608	248	6
4376	17512	224	16
4336	17560	96	30
4328	17680	72	58
4440	17552	184	44
4240	17752	56	34
4256	17792	-24	40
4200	17888	152	13
4240	18008	680	0
4376	17768	400	-9
4336	17752	832	9
4456	17688	328	1
4416	17528	224	3
4296	17656	328	11
4400	17688	48	20
4272	17624	96	54
4376	17584	328	51
4344	17552	368	23
4224	17832	512	23
4248	17696	400	8
4296	17352	208	2
4416	17720	208	25
4344	17664	232	25
4456	17720	248	37
4592	18008	320	20
4544	18072	16	11
4280	17712	120	22
4096	17712	440	14
3992	17464	360	12
3984	17536	416	28
4240	17792	288	24
4368	17968	312	19
4312	17856	48	9
4536	17896	24	4
4200	17808	80	9
4136	17656	128	4
4400	17608	8	25
4592	17688	-56	38
4568	17856	320	35
4744	17776	-96	23
4352	17712	-208	23
4200	17816	128	25
4120	17784	280	25
4192	17792	176	31
4160	17840	280	26
3968	17536	288	15
4120	17792	432	23
4072	17856	96	16
4160	17880	248	17
4256	17768	216	5
4336	17728	216	19
4464	17608	72	5
4776	17768	-24	10
4440	17640	160	13
4480	17704	-160	8
4136	17680	352	33
4304	17600	160	14
4344	17584	192	9
4184	17616	80	-6
4136	17808	64	2
4112	17760	272	-2
4432	17920	-104	5
4240	17872	256	16
4392	17792	-24	10
4368	17568	-24	15
4472	17504	112	26
4464	17496	240	22
4488	17496	64	27
4256	17776	288	35
4176	17872	112	13
4176	17848	296	4
4288	17576	488	-6
4128	17560	272	6
4240	17560	272	0
4424	17784	432	9
4272	17808	456	46
4416	17888	296	35
4464	17760	-32	9
4136	17560	136	1
4376	17632	72	-12
4392	17752	-136	0
4336	17584	56	11
4392	17680	32	25
4288	17824	440	23
4408	18000	680	24
4296	17856	200	32
4312	17792	88	25
4352	17576	32	12
4472	17688	224	8
4520	17584	-88	0
4568	17616	-40	7
4392	17768	88	1
4712	17656	480	2
4656	17576	560	1
4488	17752	536	11
4256	17720	336	35
4288	17352	32	23
4472	17488	104	30
4584	17728	-56	26
4624	18024	184	27
4672	18240	232	-4
4432	17880	320	-3
4248	17576	248	-19
4064	17296	248	-3
4040	17584	472	2
4088	17720	400	3
4456	17856	96	-4
4512	17720	136	24
4392	17688	368	31
4328	17624	112	22
4464	17648	408	11
4872	17704	432	1
4976	17584	56	-7
4592	17664	704	10
4272	17592	632	15
4208	17768	584	20
4200	18048	752	17
4488	17872	496	-5
4352	17768	200	-18
4552	17552	336	-18
4752	17608	40	-33
4784	17624	32	-24
4888	17688	-104	-28
4704	17592	80	-21
4232	17760	368	-2
4160	17768	248	-5
3976	17840	216	17
4224	17624	480	-15
4280	17424	200	-16
4360	17384	400	-12
4608	17496	296	-19
4800	17864	224	-10
4600	17664	720	-25
4568	17592	648	-40
4352	17528	800	-30
4640	17944	992	-40
4432	18104	872	-35
4488	18136	776	-45
4624	17984	560	-56
4672	17832	504	-26
4968	17360	416	-32
4832	17744	224	-41
4808	17600	-96	-49
4904	17360	40	-39
4864	17504	440	-25
5184	17760	528	-51
4880	17912	336	-64
4400	17816	448	-70
4024	17648	760	-91
4160	17808	896	-102
3992	18024	568	-174
4192	17848	408	-190
4128	17752	352	-197
4312	17392	200	-231
4392	17312	352	-215
4696	17248	352	-215
5152	17344	208	-212
5024	17608	264	-206
4656	18160	200	-211
4584	17888	120	-232
4296	17880	-112	-225
4352	17768	216	-162
4320	17488	312	-138
4248	17392	800	-53
4296	17584	584	-82
4208	17568	696	-81
4232	17584	1120	-52
3912	17920	1320	-66
4056	17896	1120	-92
3328	17528	568	-52
3416	17224	1016	-29
3240	17616	1448	37
2952	17840	1504	-1
3288	17912	1712	-46
3536	18072	1776	-17
3064	18024	1872	-38
3008	17768	2152	-75
2656	17840	2520	-33
2848	17616	3072	-17
3120	17296	2432	-147
3136	16608	1736	-152
3376	16632	1648	-43
3888	17248	2312	18
3696	17752	1984	1
3624	18096	1752	16
3464	17784	2392	142
3576	17752	2680	119
3192	17584	1800	58
2376	16784	-576	29
1456	15912	-976	247
2616	16960	1664	485
3960	17200	1584	452
4096	17560	1832	432
3904	17736	1800	409
3824	18368	1800	369
3424	18816	1352	350
2664	18336	1424	302
3056	17688	1776	232
2536	17808	1224	212
1800	17360	1136	287
2128	17480	912	329
2208	16944	88	265
1560	16832	-512	389
1744	17480	-344	485
1968	16920	544	384
1768	16272	904	276
656	16424	392	250
-1040	16368	1312	256
0	16384	872	-6
936	17664	400	105
1016	19160	456	108
2152	21536	-232	92
3928	21552	-752	127
3816	18200	-1352	112
2264	16808	-64	102
1936	16680	968	92
1624	17704	680	116
1312	17976	-32	51
1264	18144	-624	1
1128	18096	-1216	20
1128	18008	-1064	25
760	18160	-632	46
1120	17600	-808	72
872	17448	-1064	77
496	17864	-1176	128
856	17848	-1296	70
936	18072	-1592	90
616	17944	-1584	113
0	17048	-1024	100
0	17696	-680	78
256	18272	-728	35
936	18192	-2288	-43
496	18256	-2648	43
168	18280	-2128	3
280	17896	-1872	-36
296	17952	-1120	0
160	18016	-1688	-32
104	18216	-2240	-20
0	18104	-1776	-43
576	17968	-2040	-31
856	17992	-2384	30
856	18424	-2208	56
464	18104	-1872	74
608	18800	-1976	75
832	17960	-2408	55
-584	18000	-1016	54
-112	18072	32	61
264	17840	-928	-68
272	17776	-1592	-55
-112	17936	-1128	-16
-392	17600	-584	5
-488	17888	-520	-12
72	17600	-920	-20
592	17312	-1184	5
88	17808	-840	11
480	17840	-352	-19
752	17888	-336	-35
192	17704	-904	-32
-152	17784	-832	-42
232	17760	-424	-61
528	17616	-736	-34
456	17504	-888	-23
624	17752	-1424	-34
392	17752	-1400	-43
224	17952	-1216	-37
48	17392	-1104	-29
424	17632	-608	12
24	18096	-552	-37
456	17760	-184	-36
848	17408	-432	-62
80	17568	-664	-29
-408	17752	-1024	-35
-344	17688	-568	0
232	18192	-480	16
720	17776	192	68
632	17504	-488	28
232	17808	-744	30
312	17872	-1096	12
440	17840	-736	39
656	17496	-736	18
440	17368	-752	15
56	17832	-248	33
1056	18016	-328	5
1040	17856	-672	-16
656	17728	-680	-14
696	17888	-712	0
1016	17848	-888	-8
768	17696	-560	17
768	17880	-272	17
632	17592	-392	-2
456	17768	-688	22
672	17864	-616	32
656	17776	-568	40
576	17816	-848	10
384	17696	-992	51
984	17840	-880	41
1000	18016	-768	52
1072	18096	-592	17
1328	17600	-856	-9
1160	17776	-992	24
1560	17744	-920	38
1440	18008	-1176	28
1392	18048	-1232	32
1296	17896	-880	36
1232	17904	-664	31
1176	17848	-952	13
1184	18088	-760	24
1032	18016	-1048	13
848	17736	-544	37
1040	17784	-832	21
888	17864	-1168	23
1008	17784	-528	58
1088	17864	-928	43
1472	17944	-936	-1
1608	18120	-1080	-14
1344	17872	-648	7
1464	18160	-800	-26
1552	18000	-944	-82
1592	18160	-1336	-66
1048	17744	-648	-42
1328	18008	-984	-55
1616	18128	-1032	-55
1264	17984	-936	-86
800	18128	-776	-81
1240	17912	-752	-108
1576	17848	-968	-124
1880	18224	-696	-128
1824	18016	-632	-136
1944	17872	-704	-164
1864	17848	-304	-89
2168	17960	-432	-89
2280	17896	-448	-108
2912	18368	-432	-156
3600	18360	-672	-213
4112	18112	-608	-290
4416	17536	-512	-311
4592	17448	-40	-269
4456	17664	456	-197
3296	19544	0	6
3912	18952	88	20
4552	19632	-240	197
5120	19424	-656	198
4304	18648	352	166
3856	18672	896	202
3232	18216	888	38
3440	17896	1176	32
1848	17472	1656	73
-32	17376	1728	18
-40	16872	504	-21
536	16896	104	-60
2408	17248	-16	-30
2848	17528	192	41
2952	17456	328	27
3136	17248	456	57
3656	17264	-136	47
3968	16848	360	71
4208	16440	192	2
4824	16576	296	-27
4744	16656	168	58
4992	16736	856	-73
4944	16608	1592	-11
4768	16600	824	-100
5136	16720	584	-164
4952	16368	-248	-189
5376	16848	-128	-84
5720	17008	984	-38
6024	17488	976	-87
6344	17472	1240	-233
6224	16920	1504	-91
6104	16600	616	20
6592	16960	104	74
7480	17520	-272	198
7472	17592	344	257
6848	17208	968	177
6320	16296	824	148
6288	16344	432	256
4864	16792	400	369
6712	23000	4304	528
11040	26040	3944	377
8136	22304	-2144	227
-72	14432	2040	376
-1664	13320	992	157
104	17400	-2800	535
2048	19296	-4208	607
6336	20432	-3504	765
6104	19864	-1088	550
3376	17456	-288	168
-3088	15624	896	158
-3336	16352	-2144	147
-1336	18112	-2976	303
1136	19384	-3400	273
3064	19160	-3040	179
1800	17912	-3192	-47
976	17176	-2456	-87
1224	17352	-2088	-40
3032	17704	-2616	-51
-88	17000	-2944	-101
72	16984	-2240	28
104	17200	-1464	113
-376	17952	-1056	146
-104	18168	-1960	79
-432	18120	-2560	76
-792	17680	-2224	80
-616	17968	-2320	48
-1208	17960	-2400	56
-608	18176	-1208	126
264	18656	-1248	66
376	18688	-1504	38
304	18328	-1872	-1
592	18200	-1800	-32
360	18352	-1752	-32
408	18336	-2064	-86
480	18688	-1808	-78
224	18496	-1872	-106
1304	18080	-1512	-128
1672	17864	-2088	-174
2336	17848	-2888	-228
2096	17112	-2248	-149
2920	17712	-640	36
4160	17696	-848	73
6848	15976	952	77
6760	16688	960	-184
7344	17296	-608	-657
5736	19240	2072	-631
1800	20288	1008	-1010
176	22760	-848	-869
-1720	24896	-152	-361
-1920	24872	-536	-301
-88	21768	1136	34
248	21712	3168	390
-688	20424	3032	384
-1264	20048	2784	445
-144	20000	2800	420
1040	18536	-256	209
1840	17600	-416	155
1384	17144	312	58
512	16592	160	-170
-512	16368	904	-259
-648	16096	168	-477
-936	15632	-200	-476
-1768	15064	-624	-499
-680	13960	-448	-219
712	13968	-1160	-8
1912	13768	-96	255
2800	14040	496	340
3616	14424	-88	350
4360	15344	-832	295
4816	15768	88	447
6032	16320	1176	381
7728	16944	2000	255
10720	17320	1008	265
15240	18256	3456	416
17088	20560	5416	215
17168	23672	400	-399
14160	20976	-3168	-227
6424	13312	-2896	772
528	9016	-4784	737
-6408	11672	1520	959
-928	27880	11288	1073
19840	32767	9560	877
-12448	7768	5016	342
-9184	6800	-1632	-259
-4136	18040	-7648	619
2360	23368	-5032	915
6616	24128	-1688	380
-680	16752	-2944	-172
-2200	15200	-1464	-34
-1824	16176	-2712	-33
-2168	18888	-1744	126
664	19384	-1896	-4
1360	18048	-1184	-80
640	16568	-1936	-224
496	16632	-2312	-197
1624	17760	-2280	-72
1136	17816	-2432	-26
