			
3152	6400	-8128	-1275
1584	6168	-8848	-1246
3568	8064	-9656	-1814
4448	9168	-11072	-2321
4264	9296	-11424	-2775
3752	8480	-10848	-3111
3256	7888	-9528	-3115
3336	7576	-7088	-3073
3488	7984	-4920	-3067
3832	10928	-2824	-3230
2776	13080	-3928	-3351
2608	15064	-4584	-3504
4224	16752	-5448	-3591
5208	18776	-7248	-3589
4912	18816	-7920	-3576
5120	19656	-7952	-3675
6008	19592	-7184	-3869
4376	19728	-6800	-4027
2120	19640	-6040	-4010
-536	20840	-4080	-3839
-160	21288	-2464	-3748
568	22088	-3576	-3491
1152	22864	-3168	-3436
1504	25056	-3992	-2953
2848	25976	-1344	-2689
1536	20184	2488	-2418
-544	11896	4936	-2339
328	7904	3184	-1225
4992	8720	2960	-133
9704	12208	-2128	514
11176	10816	-4544	751
11296	11760	-7112	937
9560	13144	-9248	939
-5104	17864	-5072	1353
-17520	23200	6640	2500
-17184	31864	19080	3176
-3488	30728	2968	1288
-1984	31296	-4856	814
-2440	22160	-11016	1002
-1768	12776	-12832	710
856	11472	-10016	839
12208	15504	6984	1760
4928	18752	1632	1001
928	18216	-4216	863
3768	18168	-1496	1105
4120	18848	-4184	986
4656	17568	-6792	657
3896	17528	-528	760
56	16296	1040	707
-688	16248	336	639
1800	17264	-1072	540
4216	17648	-1904	436
2968	17704	-2624	450
2480	18192	-1928	545
1080	17608	-1192	551
528	16696	-1008	458
488	17032	-904	494
880	17120	-568	523
1624	16784	-320	533
2168	17200	-216	539
2008	17480	-128	473
1408	17112	-368	400
1768	17016	-512	399
2112	16512	-104	453
2344	17192	-48	529
2280	17024	-216	569
2080	16392	-1056	537
1984	16392	-1592	481
1712	17008	-2280	442
2416	16848	-2304	481
2896	17640	-1856	548
2736	17152	-1560	534
2616	16448	-1328	531
3408	16568	-1632	565
3720	16656	-1488	537
3880	16936	-2048	602
4248	16408	-1512	612
3864	16216	-960	647
3024	15912	-384	667
2144	16520	-184	679
1720	16552	-488	693
656	16784	-920	776
736	16704	-1024	863
1296	16888	-744	942
1448	17016	176	1010
640	18704	2504	1089
16	20208	3296	1134
-200	21624	5376	1210
680	21632	5112	1284
-400	21960	4720	1313
-2928	21840	3688	1206
-6688	19536	1600	1381
-8880	24904	1376	1864
-10072	30168	2552	2333
-15128	32767	1256	2669
-13416	29696	1048	2482
-4560	27128	-656	2477
7184	25944	-4776	2643
10376	25040	-3120	2555
10352	22056	784	1865
12640	17192	672	1249
16640	18240	-5376	-122
16400	16992	-12176	-629
5240	13432	-11128	957
1264	11272	-4752	1491
3512	11528	-3880	808
6440	9032	-8344	107
4576	9616	-9968	-15
4120	8016	-7960	194
4040	7312	-5560	253
5512	7312	-4680	21
6112	6056	-6400	-818
5288	5648	-8640	-1301
2464	4400	-10720	-1539
504	4960	-12264	-1600
872	5488	-11104	-1823
2480	6056	-11392	-2224
3288	6504	-11576	-2545
2272	6024	-11496	-2923
1856	5960	-11064	-3127
1432	5928	-10344	-3205
824	6064	-8416	-3204
1640	7344	-4696	-3296
1440	9960	-3664	-3550
1432	11624	-5040	-3845
3304	14736	-8176	-3827
5608	15264	-9864	-3705
6544	19184	-10224	-3799
5096	19144	-8872	-3997
3656	18888	-8784	-4216
2224	19488	-8352	-4363
88	20224	-5336	-4352
-416	22144	-4000	-4199
-528	24960	-2344	-3966
1096	25480	-680	-3669
2280	27248	216	-3347
3984	30128	1576	-2980
2248	17640	1840	-2706
-208	7048	2776	-1609
3152	6800	4008	9
9952	10896	-936	1101
13360	11904	-6560	1251
12128	13344	-9080	1374
5720	16104	-6488	1521
-7600	18968	-1712	1638
-18392	25288	9280	2252
-4272	30696	8576	2713
2712	27304	-2368	1161
1200	26816	-5864	951
-320	20760	-9896	658
2768	13104	-14488	226
8720	10160	-4112	1074
1624	17464	384	1867
-1104	19224	-3584	1054
1632	19696	-3632	885
4512	17928	-1920	806
4744	16064	-808	767
3768	16608	-352	703
1520	17096	-1728	689
584	16960	-1376	657
1656	16744	-2592	702
2472	16928	-3168	607
3080	17248	-3768	548
1728	17264	-3488	429
168	17904	-4048	378
