		
32	4	26	3522
43	-18	18	3535
59	-27	11	3546
42	-25	5	3553
35	-25	0	3561
35	-30	0	3568
32	-24	4	3576
18	-8	10	3583
11	2	15	3591
9	12	24	3598
5	11	23	3606
6	7	25	3617
4	3	22	3629
13	12	31	3640
8	14	41	3651
40	-2	48	3663
52	-8	56	3676
53	-7	61	3687
54	4	55	3699
54	16	52	3710
36	13	47	3722
5	9	33	3759
8	7	30	3770
5	13	30	3781
10	16	38	3794
38	-4	28	3806
28	-12	21	3817
34	-11	14	3829
23	0	14	3840
27	4	18	3852
23	20	34	3863
20	26	42	3875
23	21	46	3886
30	13	44	3900
36	16	42	3911
32	26	39	3923
38	24	30	3934
50	7	24	3945
51	3	18	3957
28	36	23	3968
-6	47	32	4005
6	22	29	4016
16	2	18	4028
30	-13	20	4039
58	-51	17	4054
44	-33	24	4064
34	-4	30	4075
40	11	31	4087
13	34	36	4098
0	46	35	4110
-9	46	33	4121
9	19	28	4133
1	8	22	4145
3	-6	19	4156
11	-8	22	4168
20	-4	28	4179
54	-11	32	4190
51	2	29	4202
23	16	30	4213
23	2	30	4250
8	-1	32	4262
2	4	26	4273
25	-4	21	4285
25	8	18	4296
37	4	13	4308
20	26	20	4319
11	42	26	4332
22	27	26	4344
14	21	24	4356
12	18	25	4368
28	-2	14	4379
24	-8	6	4391
19	-9	10	4402
9	14	11	4414
4	31	21	4425
9	30	28	4436
4	34	28	4448
25	8	28	4485
38	-18	23	4498
35	-20	23	4510
23	-15	29	4521
23	3	36	4533
25	22	32	4544
25	26	27	4555
31	30	25	4567
26	37	28	4579
15	24	29	4598
23	25	29	4608
16	26	22	4619
17	12	15	4631
5	-5	10	4642
19	-12	5	4654
5	9	10	4665
10	22	12	4676
13	17	16	4688
8	40	23	4701
33	33	20	4738
14	40	33	4749
9	36	39	4761
-6	36	37	4772
2	37	34	4784
-2	39	32	4795
5	30	27	4806
16	20	28	4819
10	28	32	4830
15	29	40	4844
26	25	41	4855
22	33	44	4866
27	33	43	4878
