

---------------------------------------------------

-13	12	-1	3575
-34	27	-8	3586
-61	40	-24	3597
-95	44	-47	3608
-127	37	-68	3619
-154	22	-82	3631
-173	5	-87	3642
-177	1	-87	3653
-177	1	-87	3665
-177	1	-87	3676
-177	1	-87	3687
-177	1	-87	3698
-177	1	-87	3710
-177	1	-87	3721
-177	1	-87	3734
-177	1	-87	3746
-177	1	-87	3757
-177	1	-87	3768
-177	1	-87	3780
-177	1	-87	3791
-177	1	-87	3802
-177	1	-87	3813
-177	1	-87	3826
-177	1	-87	3837
-177	1	-87	3849
-177	1	-87	3860
-177	1	-87	3871
-177	1	-87	3885
-177	1	-87	3896
-177	1	-87	3907
-177	1	-87	3919
-177	1	-87	3929
-177	1	-87	3964
-178	1	-87	3975
-178	1	-87	3986
-178	1	-87	3997
-178	1	-87	4009
-176	4	-87	4020
-176	4	-87	4032
-176	4	-87	4043
-176	0	-87	4055
-176	0	-87	4068
-177	4	-87	4079
-178	0	-87	4090
-178	0	-87	4102
-178	0	-87	4113
-178	0	-87	4124
-178	0	-87	4135
-178	0	-87	4147
-178	0	-87	4158
-178	0	-87	4169
-178	0	-87	4180
-178	0	-87	4191
-178	0	-87	4203
-178	0	-87	4214
-178	0	-87	4226
-178	0	-87	4237
-178	0	-87	4251
-178	0	-87	4262
-178	0	-87	4273
-178	0	-87	4284
-178	0	-87	4295
-178	0	-87	4307
-178	0	-87	4318
-178	1	-87	4329
-178	1	-87	4340
-178	1	-87	4352
-178	1	-87	4363
-178	1	-87	4375
-178	1	-87	4386
-178	0	-87	4398
-178	1	-87	4411
-178	1	-87	4422
-178	0	-87	4437
-175	3	-87	4446
-179	0	-87	4458
-176	2	-87	4469
-176	2	-87	4480
-176	2	-87	4492
-176	2	-87	4503
-177	1	-87	4514
-177	1	-87	4525
-177	2	-87	4536
-177	1	-87	4547
-177	2	-87	4559
-177	1	-87	4570
-177	2	-87	4581
-177	1	-87	4593
-177	1	-87	4607
-177	2	-87	4618
-177	2	-87	4629
-177	1	-87	4641
-177	2	-87	4652
-177	2	-87	4663
-177	1	-87	4674
-177	1	-87	4687
-177	1	-87	4698
-177	1	-87	4709
-177	1	-87	4721
-177	1	-87	4732
-177	1	-87	4743
-177	1	-87	4755
-177	1	-87	4766
-177	1	-87	4778
-177	1	-87	4791
-177	1	-87	4803
-177	1	-87	4814
-177	1	-87	4825
-177	1	-87	4836
-177	1	-87	4848
-177	1	-87	4859
-177	1	-87	4870
-177	1	-87	4882
-177	1	-87	4893
-177	1	-87	4904
-177	1	-87	4922
-177	1	-87	4931
-177	1	-87	4943
-177	1	-87	4953
-177	1	-87	4965
-177	1	-87	4976
-177	1	-87	4987
-177	1	-87	4999
-177	1	-87	5010
-177	1	-87	5021
-177	1	-87	5033
-177	1	-87	5044
-177	1	-87	5056
-177	1	-87	5067
-177	1	-87	5078
-177	1	-87	5090
-177	1	-87	5101
-177	1	-87	5112
-177	1	-87	5123
-177	1	-87	5135
-177	1	-87	5146
-177	1	-87	5157
-177	1	-87	5171
-177	1	-87	5182
-177	1	-87	5193
-177	1	-87	5204
-177	1	-87	5216
-177	1	-87	5227
-177	1	-87	5238
-177	1	-87	5249
-177	1	-87	5260
-177	1	-87	5272
-177	1	-87	5283
-177	1	-87	5295
-177	1	-87	5308
-177	1	-87	5319
-177	1	-87	5331
-177	2	-87	5342
-176	2	-87	5354
-176	2	-87	5365
-176	2	-87	5376
-176	2	-87	5388
-176	2	-87	5422
-176	2	-87	5431
-176	2	-87	5442
-176	3	-87	5454
-176	3	-87	5465
-176	3	-87	5476
-176	3	-87	5488
-176	3	-87	5499
-176	3	-87	5511
-175	3	-87	5522
-175	4	-87	5533
-175	4	-87	5546
-175	4	-87	5558
-175	4	-87	5569
-175	4	-87	5580
-175	4	-87	5592
-175	4	-87	5603
-175	5	-87	5614
-175	5	-87	5625
-175	5	-87	5638
-175	5	-87	5649
-175	5	-87	5662
-175	5	-87	5673
-175	5	-87	5685
-174	6	-87	5696
-174	6	-87	5707
-174	6	-87	5719
-174	6	-87	5731
-174	6	-87	5742
-174	6	-87	5753
-174	6	-87	5765
-174	6	-87	5776
-174	6	-87	5788
-174	6	-87	5799
-174	7	-87	5810
-174	7	-87	5822
-174	7	-87	5833
-174	7	-87	5844
-174	7	-86	5856
-174	7	-86	5867
-174	7	-86	5879
-174	7	-86	5890
-174	7	-86	5917
-174	7	-86	5928
-174	7	-86	5939
-174	7	-86	5950
-174	7	-86	5963
-174	7	-86	5974
-175	7	-86	5985
-175	7	-86	5997
-175	7	-86	6008
-175	7	-86	6021
-175	7	-86	6032
-175	7	-86	6044
-175	8	-86	6055
-175	8	-86	6066
-175	8	-86	6078
-175	8	-87	6090
-175	8	-87	6101
-175	8	-87	6112
-175	8	-87	6124
-175	8	-87	6135
-175	8	-87	6146
-175	8	-87	6158
-175	8	-87	6169
-175	8	-88	6181
-175	8	-88	6192
-175	8	-88	6204
-175	8	-88	6215
-176	8	-88	6226
-176	8	-88	6238
-176	8	-88	6251
-176	7	-88	6262
-176	7	-88	6274
-176	7	-88	6286
-176	7	-88	6297
-176	7	-88	6309
-176	7	-88	6320
-176	7	-88	6332
-176	7	-88	6343
-176	7	-88	6354
-177	7	-89	6368
-177	7	-89	6379
-177	7	-89	6389
-177	6	-89	6415
-177	6	-89	6427
-177	6	-89	6438
-177	6	-89	6450
-177	6	-89	6461
-177	6	-89	6472
-177	6	-89	6483
-177	6	-89	6495
-177	6	-89	6506
-177	6	-89	6517
-177	6	-89	6528
-177	6	-89	6540
