-19856	5168	-1160	-231	-1428	2105	6768
-20200	4888	-1128	-290	-1508	2791	6779
-19224	3792	-1216	-510	-1765	3561	6790
-18488	3264	-1240	-626	-1938	3800	6802
-18160	2856	-984	-641	-2050	3808	6813
-18624	2832	-1056	-568	-2090	3648	6824
-20352	3088	-1024	-412	-2064	3281	6835
-21752	3616	-1136	-361	-2033	3063	6847
-22912	3968	-1360	-407	-2038	2962	6858
-24536	4232	-1304	-711	-2193	3218	6878
-25040	4176	-1264	-837	-2297	3504	6887
-25000	4040	-1328	-847	-2360	3810	6898
-23896	3432	-976	-733	-2451	4226	6911
-22456	3208	-1176	-610	-2510	4382	6923
-20936	2592	-1304	-455	-2567	4430	6935
-19840	2432	-1512	-74	-2529	4255	6946
-19248	2224	-1736	235	-2393	4033	6959
-18088	2240	-2184	523	-2166	3606	6970
-17632	2336	-2552	577	-2013	3321	6981
-17184	2616	-2576	535	-1880	3074	6992
-16760	2672	-2696	478	-1744	2911	7003
-16016	2576	-2736	458	-1589	2782	7014
-15680	2328	-2688	547	-1215	2488	7026
-15176	2504	-3128	551	-928	2237	7037
-14912	2464	-3136	416	-688	1967	7048
-14416	2296	-2792	201	-490	1688	7060
-14320	2168	-2848	-29	-158	1144	7071
-14248	2248	-2632	-66	117	712	7082
-14520	2528	-2904	-116	354	330	7093
-14768	2696	-2408	-192	509	46	7105
-14560	2752	-2000	-154	734	-295	7116
-14352	2744	-2008	-16	913	-521	7127
-14024	2608	-1896	116	1058	-727	7138
-14000	2536	-2032	252	1211	-988	7149
-14080	2472	-2496	418	1522	-1460	7161
-14056	2232	-2304	377	1681	-1849	7172
-14664	2440	-2672	360	1934	-2315	7183
-15200	2808	-2520	258	2160	-2726	7194
-15792	2928	-2344	-60	2365	-3137	7207
-16280	3080	-2144	-168	2532	-3317	7219
-16840	3008	-2136	-167	2751	-3499	7230
-18120	2968	-2032	-183	3088	-3803	7241
-18984	3320	-1968	-366	3199	-3956	7252
-19960	3224	-1168	-729	3224	-4089	7266
-20840	3616	-880	-802	3280	-4142	7277
-21176	3704	-272	-785	3291	-4105	7288
-21688	4080	-192	-709	3240	-3965	7299
-21408	3808	336	-513	3072	-3664	7310
-21248	3968	416	-301	2945	-3489	7322
-20600	3824	376	-58	2797	-3294	7333
-19688	3984	520	140	2589	-3120	7343
-17672	3816	280	530	2186	-2864	7363
-16632	3440	192	703	1990	-2761	7374
-15096	3168	-408	945	1732	-2715	7385
-14320	2936	-536	1094	1609	-2767	7396
-14128	3112	-576	1192	1511	-2848	7407
-13824	3312	-936	1173	1379	-2873	7419
-13712	3520	-1328	1052	1231	-2863	7430
-13512	3664	-1264	789	995	-2691	7441
-13088	3848	-1288	598	829	-2457	7452
-12480	4080	-1264	433	657	-2155	7463
-11448	3920	-992	290	480	-1794	7474
-10144	3560	-976	190	226	-1291	7486
-9152	3376	-1184	229	105	-1025	7497
-8496	3264	-1240	300	-19	-842	7508
-7896	3080	-1480	422	-201	-695	7521
-7456	2976	-1280	469	-338	-640	7532
-6960	2984	-1424	515	-459	-606	7543
-6928	3144	-1744	591	-537	-548	7554
-7720	3440	-1832	686	-612	-395	7566
-8504	3520	-1856	695	-653	-262	7578
-9736	3816	-1976	649	-683	-114	7589
-11616	4280	-1896	408	-798	261	7602
-12976	4432	-1704	158	-937	610	7613
-14080	4640	-1568	-28	-1074	1022	7624
-15136	4536	-1088	-109	-1177	1455	7635
-15688	4432	-1040	-114	-1318	2090	7646
-16392	4112	-1104	-109	-1447	2427	7657
-17144	3944	-976	-127	-1604	2672	7669
-18568	3904	-1016	-150	-1837	2932	7680
-19888	3880	-808	-141	-1976	3077	7691
-21016	3888	-1008	-104	-2083	3205	7703
-22064	3936	-1000	-40	-2148	3312	7714
-23168	3968	-1368	-21	-2202	3475	7725
-23424	3912	-1440	-169	-2380	3887	7736
-23280	3536	-1272	-240	-2481	4167	7747
-23128	3312	-1096	-224	-2494	4352	7759
-23096	3064	-1360	-179	-2462	4443	7770
-23512	2976	-1960	-178	-2359	4430	7781
-23672	2936	-2016	-295	-2329	4368	7792
-23760	2920	-1840	-435	-2290	4250	7803
-23864	3208	-1952	-612	-2230	4080	7816
-23008	3016	-1688	-758	-2265	4061	7836
-22608	3088	-1360	-672	-2256	4084	7846
-21872	2744	-1352	-488	-2224	4101	7857
-21184	2776	-1288	-231	-2158	4070	7868
-19976	2560	-1648	10	-2089	4000	7879
-18304	2344	-1624	174	-2059	3881	7890
-17648	2224	-1832	436	-1939	3547	7902
-16936	2432	-2032	640	-1779	3304	7914
-15920	2344	-2256	782	-1629	3131	7925
-14696	2088	-2560	883	-1382	2853	7936
-13744	2032	-2968	909	-1173	2642	7949
-12384	1720	-3216	836	-871	2293	7960
-11696	1680	-3336	781	-628	1949	7973
-11224	1560	-3552	718	-335	1536	7984
-10920	1568	-3312	619	-43	1102	7995
-10256	1256	-3072	422	407	342	8006
-10120	1424	-3376	277	729	-277	8017
-10848	1752	-3240	124	1068	-944	8029
-12016	1896	-3184	-35	1407	-1566	8040
-13640	2352	-2928	-357	1817	-2312	8051
-14896	2608	-2336	-560	2039	-2682	8062
-15720	2784	-2112	-689	2241	-2963	8074
-16600	2960	-1912	-744	2420	-3187	8085
-18360	2904	-1464	-742	2633	-3462	8096
-19728	3120	-1160	-645	2799	-3693	8108
-20736	3280	-1072	-544	2951	-3925	8119
-22352	3624	-456	-615	2953	-4127	8132
-23272	3720	-128	-629	2904	-4140	8143
-24056	4128	8	-525	2879	-4077	8154
-24088	4168	48	-286	2807	-3767	8166
-23560	3976	248	-157	2694	-3508	8177
-22664	3912	216	-3	2600	-3283	8188
-21272	3584	-40	141	2502	-3116	8199
-19080	3280	-256	348	2359	-3042	8211
-17816	2944	-272	523	2320	-3115	8222
-17376	2600	-496	698	2305	-3325	8233
-17288	2648	-712	946	2412	-3668	8245
-17664	2880	-1408	1031	2469	-4102	8256
-17992	3208	-1304	839	2400	-4267	8267
-18240	3472	-1304	578	2304	-4312	8280
-18408	4080	-984	194	2105	-4055	8291
-17784	4024	-712	48	1972	-3721	8302
-16168	3768	-536	52	1757	-3082	8321
-15176	3704	-376	67	1584	-2829	8331
-14128	3584	-464	68	1366	-2645	8342
-13360	3440	-600	108	1155	-2532	8353
-12592	3352	-352	215	975	-2461	8364
-11928	3640	-552	384	834	-2402	8375
-11216	3576	-968	567	599	-2215	8386
-10760	3704	-1344	588	410	-2025	8397
-10288	3760	-1504	570	231	-1781	8408
-9864	4032	-1368	511	58	-1494	8419
-9656	4024	-1928	442	-93	-1175	8430
-9456	4048	-1984	276	-304	-593	8442
-9104	4144	-2024	113	-464	-172	8453
-8832	3912	-1960	-35	-622	243	8464
-8320	3632	-1816	-120	-754	604	8475
-8512	3528	-1896	-101	-882	1010	8487
-8864	3536	-1744	-65	-957	1213	8498
-9784	3336	-1880	-90	-1121	1446	8511
-10560	3712	-1736	-107	-1230	1624	8522
-11528	3728	-1528	-111	-1342	1822	8533
-12136	3640	-1504	-50	-1425	2022	8544
-13056	3680	-1448	77	-1455	2200	8555
-14552	3824	-1672	199	-1500	2471	8566
-15784	3704	-1696	166	-1569	2659	8577
-16704	3656	-1696	88	-1662	2846	8589
-17856	3520	-1408	16	-1743	2987	8600
-19760	3608	-1616	15	-1773	3109	8613
-20736	3816	-1464	13	-1768	3206	8625
-22360	3768	-1272	-169	-1852	3423	8636
-23296	3808	-1392	-344	-1951	3592	8647
-23744	3624	-1320	-473	-2048	3763	8658
-24424	3640	-1200	-546	-2132	3927	8669
-24752	3584	-904	-589	-2230	4099	8681
-24152	3312	-896	-540	-2377	4338	8692
-23336	3088	-1024	-453	-2474	4432	8703
-22864	2712	-960	-293	-2531	4407	8714
-22536	2696	-1088	-58	-2509	4296	8725
-21976	2592	-1616	246	-2438	4133	8737
-21480	2808	-1832	373	-2373	4034	8748
-21072	2696	-1976	435	-2294	3929	8760
-20520	2728	-2176	420	-2156	3792	8771
-20088	2568	-2432	389	-2027	3672	8782
-18416	2536	-2368	228	-1693	3407	8806
-17552	2480	-2272	139	-1594	3268	8817
-16784	2488	-2288	121	-1484	3124	8828
-15792	2360	-2256	201	-1339	2976	8841
-14776	2080	-2352	362	-1107	2705	8852
-13976	1968	-2480	424	-986	2476	8863
-13096	1920	-2264	509	-831	2177	8874
-12448	1776	-2360	581	-660	1848	8885
-11472	1672	-2808	632	-405	1291	8898
-11160	1520	-2952	687	-164	835	8909
-10992	1576	-3104	707	113	310	8920
-11080	1792	-3296	577	557	-495	8931
-11640	1792	-3008	345	793	-976	8942
-12024	1808	-3328	125	1059	-1488	8956
-13536	2200	-3208	-115	1572	-2270	8967
-14760	2344	-2888	-376	1832	-2708	8978
-16064	2736	-2992	-627	2075	-3085	8989
-17072	3072	-2344	-841	2283	-3345	9000
-18032	2760	-1248	-1125	2384	-3538	9011
-19072	3144	-664	-1035	2523	-3699	9022
-20008	3480	-600	-851	2647	-3791	9033
-20880	3360	-224	-697	2694	-3841	9045
-22056	3584	-448	-450	2764	-3923	9057
-22312	3872	-456	-421	2700	-3910	9068
-22376	3712	24	-448	2560	-3806	9079
-22352	3816	216	-361	2473	-3692	9090
-21368	3768	-240	-71	2412	-3446	9101
-20496	3520	-336	82	2351	-3317	9113
-19776	3360	-456	242	2327	-3269	9124
-19096	3128	-632	325	2290	-3319	9135
-19224	2800	-656	407	2301	-3676	9148
-19592	3000	-848	443	2340	-3935	9159
-20208	3312	-880	329	2279	-4141	9171
-20944	4160	-944	95	2173	-4140	9182
-20736	4424	-688	-183	1965	-3813	9193
-19608	4672	-672	-390	1763	-3298	9205
-17808	4360	-488	-490	1570	-2715	9216
-14768	3744	-752	-420	1354	-2057	9227
-13176	3408	-680	-254	1266	-1826	9238
-11400	2888	-888	-124	1138	-1711	9249
-10312	2744	-840	8	1019	-1773	9260
-9080	2552	-1080	439	930	-2143	9277
-8944	2760	-1648	585	879	-2326	9287
-8880	3184	-1832	661	832	-2423	9298
-9256	3344	-1912	627	744	-2380	9309
-9640	3680	-1888	546	649	-2235	9320
-10064	4048	-2016	483	590	-1999	9331
-10448	4200	-1896	323	492	-1523	9342
-10640	4216	-1976	125	374	-1136	9353
-10848	4304	-1888	-113	220	-726	9365
-11144	4360	-1272	-480	-99	-57	9376
-11048	4136	-1344	-652	-368	399	9388
-10616	4072	-1072	-677	-617	790	9399
-10152	3648	-776	-523	-812	1105	9410
-10104	3472	-1248	-149	-1039	1487	9421
-10336	3472	-1240	26	-1226	1724	9432
-10728	3376	-1344	170	-1411	1924	9444
-11592	3304	-1360	463	-1568	2120	9457
-12488	3320	-1512	653	-1588	2186	9468
-13664	3328	-1568	741	-1604	2258	9479
-15024	3384	-1704	701	-1629	2340	9490
-16208	3736	-1984	579	-1647	2408	9501
-18048	3976	-2128	276	-1688	2572	9513
-19408	3968	-1688	50	-1716	2745	9524
-20528	3992	-1832	-170	-1759	3007	9535
-21848	3952	-1392	-468	-1871	3437	9546
-22464	3688	-1352	-590	-1961	3683	9558
-22584	3448	-1032	-659	-2065	3853	9569
-22576	3248	-1000	-683	-2187	3967	9580
-22552	3064	-976	-641	-2313	4018	9591
-22584	3008	-968	-389	-2423	4042	9604
-22312	3008	-968	-152	-2456	4032	9615
-21816	2816	-1440	200	-2458	3998	9626
-21568	2624	-1504	364	-2445	3936	9638
-21376	2552	-1536	479	-2394	3814	9649
-21216	2736	-1960	571	-2292	3679	9661
-20680	2864	-2160	534	-2165	3558	9672
-20352	2744	-1968	407	-2128	3494	9683
-19784	2936	-2040	357	-2043	3426	9694
-19136	2688	-1928	380	-1921	3376	9705
-17792	2504	-2272	436	-1751	3313	9717
-16880	2264	-2232	455	-1660	3220	9728
-16248	2208	-2184	503	-1537	3044	9739
-14680	2152	-2264	637	-1226	2606	9759
-13792	1960	-2392	678	-1065	2335	9768
-12912	1792	-2496	683	-917	2026	9781
-12392	1672	-2768	700	-655	1499	9792
-12112	1912	-2784	738	-420	1099	9803
-12224	2032	-3064	721	-170	715	9815
-11776	1944	-3024	614	48	390	9826
-11792	2024	-3072	409	400	-170	9838
-11872	2144	-3120	250	659	-563	9849
-12344	2144	-3128	37	889	-975	9860
-12968	2216	-2992	-108	1177	-1402	9871
-14104	2272	-2808	-361	1591	-2059	9882
-15344	2160	-2400	-577	1838	-2568	9893
-17440	2440	-2160	-758	2124	-3132	9904
-19552	3176	-1808	-990	2319	-3525	9916
-20880	3760	-952	-1399	2293	-3562	9927
-21400	4088	-224	-1416	2247	-3385	9940
-21160	4256	80	-1208	2189	-3059	9951
-19848	3576	512	-655	2065	-2542	9962
-18872	3336	152	-147	2087	-2442	9973
-18288	3008	-560	262	2126	-2528	9984
-17520	2544	-792	443	2107	-2767	9995
-17536	2592	-1056	524	2130	-3161	10006
-17520	2728	-1616	467	2143	-3691	10017
-17576	3144	-1216	367	2139	-3922	10028
-17784	3168	-1344	350	2200	-4065	10039
-18352	3328	-1344	368	2309	-4145	10050
-19048	3400	-1576	300	2393	-4151	10061
-20448	3784	-1648	33	2476	-4071	10073
-20328	4104	-1424	-337	2373	-3873	10084
-20096	3968	-744	-730	2179	-3605	10096
-18496	4088	-520	-986	1924	-3116	10107
-17112	3888	176	-938	1745	-2798	10118
-15760	3640	8	-702	1611	-2551	10129
-14528	3376	-64	-361	1497	-2403	10140
-13928	3272	-312	-19	1380	-2373	10151
-13464	3272	-240	439	1224	-2445	10162
-13248	3264	-952	595	1075	-2478	10174
-13168	3696	-896	624	894	-2446	10185
-13008	3632	-1296	604	735	-2348	10196
-12608	4128	-1408	505	528	-1969	10207
-12272	4120	-1624	352	365	-1591	10218
-10976	3984	-1720	39	66	-794	10239
-10424	3816	-1768	-84	-68	-468	10249
-10136	3624	-1560	-164	-179	-245	10260
-9600	3704	-1704	-249	-365	51	10272
-9264	3552	-1592	-295	-516	241	10283
-8912	3648	-1368	-264	-641	420	10294
-9016	3536	-1632	-162	-741	606	10305
-9200	3576	-1704	43	-857	893	10317
-9528	3608	-1984	152	-935	1104	10328
-9944	3472	-2048	201	-1023	1291	10339
-10496	3456	-1952	208	-1116	1487	10350
-11000	3512	-1816	206	-1191	1647	10361
-11592	3352	-1576	226	-1279	1830	10374
-12008	3256	-1776	268	-1312	1912	10385
-12488	3224	-1736	302	-1341	1961	10396
-13600	3384	-1928	350	-1345	1992	10407
-14672	3584	-1992	361	-1338	2056	10419
-16120	3904	-1856	363	-1307	2150	10430
-17704	3736	-1712	349	-1258	2285	10441
-19504	3880	-1672	180	-1254	2523	10452
-20712	4096	-1608	-17	-1287	2667	10464
-21592	3896	-1320	-294	-1401	2871	10475
-22320	3856	-1216	-585	-1582	3091	10486
-22088	3728	-840	-753	-1840	3466	10497
-21184	3368	-528	-670	-1999	3683	10508
-20368	3248	-296	-426	-2107	3832	10519
-19408	2824	-408	-108	-2195	3933	10530
-18112	2568	-880	453	-2203	3879	10544
-17936	2336	-1320	792	-2101	3726	10555
-17728	2200	-2168	979	-1967	3530	10567
-17656	2272	-2144	920	-1732	3175	10578
-17912	2528	-2856	691	-1555	2920	10589
-18224	2904	-2696	370	-1382	2689	10600
-18280	3400	-2784	15	-1199	2549	10611
